state_fips,industry_code,quarter_label,g_delta_loo
25,65,1995Q4,8.734194951413888e-06
25,65,1996Q1,9.472295933223512e-06
25,65,1996Q2,8.48816129081068e-06
25,65,1996Q3,9.902854839279127e-06
25,65,1996Q4,8.242127630207472e-06
25,65,1997Q1,9.472295933223512e-06
25,65,1997Q2,8.549669705961483e-06
25,65,1997Q3,1.0825481066541156e-05
25,65,1997Q4,1.1502073633199978e-05
25,65,1998Q1,1.1317548387747573e-05
25,65,1998Q2,1.0517938990787146e-05
25,65,1998Q3,1.033341374533474e-05
25,65,1998Q4,1.002587166958073e-05
25,65,1999Q1,1.2301683030160405e-05
25,65,1999Q2,1.1071514727144365e-05
25,65,1999Q3,1.064095582108875e-05
25,65,1999Q4,1.0087380084731533e-05
25,65,2000Q1,1.0763972651390355e-05
25,65,2000Q2,9.287770687771106e-06
25,65,2000Q3,9.964363254429928e-06
25,65,2000Q4,9.779838008977522e-06
25,65,2001Q1,9.41078751807271e-06
25,65,2001Q2,9.164753857469502e-06
25,65,2001Q3,9.964363254429928e-06
25,65,2001Q4,9.533804348374313e-06
25,65,2012Q1,8.549669705961483e-06
25,65,2012Q2,8.857211781715491e-06
25,65,2012Q3,9.164753857469502e-06
25,65,2012Q4,7.996093969604263e-06
25,65,2013Q1,9.779838008977522e-06
25,65,2013Q2,1.0394922160485543e-05
25,65,2013Q3,9.041737027167897e-06
25,65,2013Q4,9.041737027167897e-06
25,65,2014Q1,8.980228612017096e-06
25,65,2014Q2,1.0210396915033137e-05
25,65,2014Q3,9.472295933223512e-06
25,65,2014Q4,9.718329593826721e-06
25,65,2015Q1,1.1317548387747573e-05
25,65,2015Q2,9.656821178675918e-06
25,65,2015Q3,1.0394922160485543e-05
25,65,2015Q4,1.0148888499882334e-05
25,65,2016Q1,9.656821178675918e-06
25,65,2016Q2,1.1256039972596771e-05
25,65,2016Q3,1.033341374533474e-05
25,65,2016Q4,1.2055649369557198e-05
25,65,2017Q1,9.595312763525116e-06
25,65,2017Q2,1.0579447405937949e-05
25,65,2017Q3,1.088698948169196e-05
25,65,2017Q4,1.1133023142295167e-05
25,65,2018Q1,1.0394922160485543e-05
25,65,2018Q2,1.0825481066541156e-05
25,65,2018Q3,1.094849789684276e-05
25,65,2018Q4,1.1133023142295167e-05
25,65,2019Q1,1.1379056802898376e-05
25,65,2019Q2,1.1686598878652384e-05
25,65,2019Q3,1.1133023142295167e-05
25,65,2019Q4,1.1994140954406395e-05
25,65,2020Q1,1.1748107293803187e-05
25,65,2020Q2,2.0420793830066274e-05
25,65,2020Q3,1.1748107293803187e-05
25,65,2020Q4,1.1871124124104792e-05
25,65,2021Q1,1.0456430575636345e-05
25,65,2021Q2,1.1871124124104792e-05
25,65,2021Q3,1.4208443899835269e-05
25,65,2021Q4,1.303978401197003e-05
25,70,1992Q3,1.7357994835996537e-05
25,70,1992Q4,1.7910294671687336e-05
25,70,1993Q1,1.9803894108341503e-05
25,70,1993Q2,1.9409394225705218e-05
25,70,1993Q3,1.6411195117669454e-05
25,70,1993Q4,1.7752494718632822e-05
25,70,1994Q1,1.7673594742105565e-05
25,70,1994Q2,2.03561939440323e-05
25,70,1994Q3,1.6647895047251225e-05
25,70,1994Q4,1.862039446043265e-05
25,70,1995Q1,1.7752494718632822e-05
25,70,1995Q2,1.8225894577796364e-05
25,70,1995Q3,1.885709439001442e-05
25,70,1995Q4,1.988279408486876e-05
25,70,1996Q1,1.9803894108341503e-05
25,70,1996Q2,2.0513993897086816e-05
25,70,1996Q3,1.8699294436959906e-05
25,70,1996Q4,1.9961694061396017e-05
25,70,1997Q1,1.9172694296123447e-05
25,70,1997Q2,1.9803894108341503e-05
25,70,1997Q3,2.09084937797231e-05
25,70,1997Q4,2.1066293732777614e-05
25,70,1998Q1,2.3117693122486295e-05
25,70,1998Q2,2.0829593803195843e-05
25,70,1998Q3,2.03561939440323e-05
25,70,1998Q4,1.9488294202232475e-05
25,70,1999Q1,2.4143392817340636e-05
25,70,1999Q2,1.988279408486876e-05
25,70,1999Q3,1.9567194178759732e-05
25,70,1999Q4,1.885709439001442e-05
25,70,2000Q1,1.9803894108341503e-05
25,70,2000Q2,1.8699294436959906e-05
25,70,2000Q3,1.909379431959619e-05
25,70,2000Q4,1.8383694530850878e-05
25,70,2001Q1,3.006089105688491e-05
25,70,2001Q2,2.1776393521522927e-05
25,70,2001Q3,1.964609415528699e-05
25,70,2001Q4,1.7989194648214593e-05
25,70,2012Q1,1.514879549323334e-05
25,70,2012Q2,1.5385495422815113e-05
25,70,2012Q3,1.649009509419671e-05
25,70,2012Q4,1.649009509419671e-05
25,70,2013Q1,1.5622195352396884e-05
25,70,2013Q2,1.546439539934237e-05
25,70,2013Q3,1.5858895281978655e-05
25,70,2013Q4,1.6332295141142197e-05
25,70,2014Q1,1.570109532892414e-05
25,70,2014Q2,1.6095595211560426e-05
25,70,2014Q3,1.6568995070723968e-05
25,70,2014Q4,1.6963494953360253e-05
25,70,2015Q1,1.6174495188087683e-05
25,70,2015Q2,1.6095595211560426e-05
25,70,2015Q3,1.5779995305451398e-05
25,70,2015Q4,1.6411195117669454e-05
25,70,2016Q1,1.6411195117669454e-05
25,70,2016Q2,1.6963494953360253e-05
25,70,2016Q3,1.704239492988751e-05
25,70,2016Q4,1.680569500030574e-05
25,70,2017Q1,1.5779995305451398e-05
25,70,2017Q2,1.751579478905105e-05
25,70,2017Q3,1.854149448390539e-05
25,70,2017Q4,1.7752494718632822e-05
25,70,2018Q1,1.6095595211560426e-05
25,70,2018Q2,1.7910294671687336e-05
25,70,2018Q3,1.8225894577796364e-05
25,70,2018Q4,1.7910294671687336e-05
25,70,2019Q1,1.704239492988751e-05
25,70,2019Q2,1.885709439001442e-05
25,70,2019Q3,1.8225894577796364e-05
25,70,2019Q4,1.7752494718632822e-05
25,70,2020Q1,2.5879192300940292e-05
25,70,2020Q2,7.937337638642053e-05
25,70,2020Q3,1.9172694296123447e-05
25,70,2020Q4,1.9251594272650704e-05
25,70,2021Q1,1.3728595915742716e-05
25,70,2021Q2,1.4280895751433514e-05
25,70,2021Q3,1.5858895281978655e-05
25,70,2021Q4,1.5937795258505912e-05
25,80,1992Q3,1.3616037303164653e-05
25,80,1992Q4,1.3138281608316771e-05
25,80,1993Q1,1.3616037303164653e-05
25,80,1993Q2,1.4093792998012537e-05
25,80,1993Q3,1.2660525913468889e-05
25,80,1993Q4,1.2421648066044947e-05
25,80,1994Q1,1.4571548692860419e-05
25,80,1994Q2,1.5288182235132244e-05
25,80,1994Q3,1.2421648066044947e-05
25,80,1994Q4,1.4093792998012537e-05
25,80,1995Q1,1.3616037303164653e-05
25,80,1995Q2,1.4571548692860419e-05
25,80,1995Q3,1.50493043877083e-05
25,80,1995Q4,1.4332670845436477e-05
25,80,1996Q1,1.5288182235132244e-05
25,80,1996Q2,1.481042654028436e-05
25,80,1996Q3,1.4332670845436477e-05
25,80,1996Q4,1.4571548692860419e-05
25,80,1997Q1,1.4332670845436477e-05
25,80,1997Q2,1.50493043877083e-05
25,80,1997Q3,1.5288182235132244e-05
25,80,1997Q4,1.839359425164348e-05
25,80,1998Q1,2.3171151200122307e-05
25,80,1998Q2,1.6721449319675892e-05
25,80,1998Q3,1.648257147225195e-05
25,80,1998Q4,1.6004815777404068e-05
25,80,1999Q1,1.839359425164348e-05
25,80,1999Q2,1.624369362482801e-05
25,80,1999Q3,1.648257147225195e-05
25,80,1999Q4,1.624369362482801e-05
25,80,2000Q1,1.648257147225195e-05
25,80,2000Q2,1.6004815777404068e-05
25,80,2000Q3,1.5765937929980125e-05
25,80,2000Q4,1.6004815777404068e-05
25,80,2001Q1,1.648257147225195e-05
25,80,2001Q2,1.5288182235132244e-05
25,80,2001Q3,1.624369362482801e-05
25,80,2001Q4,1.6960327167099832e-05
25,80,2012Q1,1.3138281608316771e-05
25,80,2012Q2,1.3138281608316771e-05
25,80,2012Q3,1.481042654028436e-05
25,80,2012Q4,1.4332670845436477e-05
25,80,2013Q1,1.3854915150588595e-05
25,80,2013Q2,1.3616037303164653e-05
25,80,2013Q3,1.3854915150588595e-05
25,80,2013Q4,1.4093792998012537e-05
25,80,2014Q1,1.3616037303164653e-05
25,80,2014Q2,1.4093792998012537e-05
25,80,2014Q3,1.4093792998012537e-05
25,80,2014Q4,1.4571548692860419e-05
25,80,2015Q1,1.3854915150588595e-05
25,80,2015Q2,1.3854915150588595e-05
25,80,2015Q3,1.481042654028436e-05
25,80,2015Q4,1.4332670845436477e-05
25,80,2016Q1,1.4332670845436477e-05
25,80,2016Q2,1.50493043877083e-05
25,80,2016Q3,1.5288182235132244e-05
25,80,2016Q4,1.481042654028436e-05
25,80,2017Q1,1.481042654028436e-05
25,80,2017Q2,1.50493043877083e-05
25,80,2017Q3,1.5527060082556184e-05
25,80,2017Q4,1.481042654028436e-05
25,80,2018Q1,1.50493043877083e-05
25,80,2018Q2,1.50493043877083e-05
25,80,2018Q3,1.5288182235132244e-05
25,80,2018Q4,1.6004815777404068e-05
25,80,2019Q1,1.481042654028436e-05
25,80,2019Q2,1.6004815777404068e-05
25,80,2019Q3,1.5288182235132244e-05
25,80,2019Q4,1.5527060082556184e-05
25,80,2020Q1,2.1499006268154715e-05
25,80,2020Q2,6.425814095704021e-05
25,80,2020Q3,1.7676960709371656e-05
25,80,2020Q4,1.7915838556795596e-05
25,80,2021Q1,1.4093792998012537e-05
25,80,2021Q2,1.6004815777404068e-05
25,80,2021Q3,1.863247209906742e-05
25,80,2021Q4,1.5527060082556184e-05
26,10,1992Q3,3.780607887379128e-05
26,10,1992Q4,3.895171762754253e-05
26,10,1993Q1,3.4369162612537526e-05
26,10,1993Q2,3.2650704481910654e-05
26,10,1993Q3,3.9524537004418156e-05
26,10,1993Q4,3.780607887379128e-05
26,10,1994Q1,3.15050657281594e-05
26,10,1994Q2,3.2650704481910654e-05
26,10,1994Q3,3.9524537004418156e-05
26,10,1994Q4,3.9524537004418156e-05
26,10,1995Q1,3.3796343235661904e-05
26,10,1995Q2,4.2388633888796286e-05
26,10,1995Q3,3.7233259496915656e-05
26,10,1995Q4,4.181581451192066e-05
26,10,1996Q1,3.4369162612537526e-05
26,10,1996Q2,3.7233259496915656e-05
26,10,1996Q3,3.666044012004003e-05
26,10,1996Q4,3.9524537004418156e-05
26,10,1997Q1,3.666044012004003e-05
26,10,1997Q2,3.666044012004003e-05
26,10,1997Q3,4.067017575816941e-05
26,10,1997Q4,4.1242995135045035e-05
26,10,1998Q1,3.6087620743164405e-05
26,10,1998Q2,3.780607887379128e-05
26,10,1998Q3,3.2077885105035025e-05
26,10,1998Q4,3.5514801366288777e-05
26,10,1999Q1,3.5514801366288777e-05
26,10,1999Q2,3.666044012004003e-05
26,10,1999Q3,3.780607887379128e-05
26,10,1999Q4,3.3223523858786276e-05
26,10,2000Q1,3.3223523858786276e-05
26,10,2000Q2,3.15050657281594e-05
26,10,2000Q3,3.666044012004003e-05
26,10,2000Q4,3.3796343235661904e-05
26,10,2001Q1,3.2650704481910654e-05
26,10,2001Q2,3.0932246351283775e-05
26,10,2001Q3,3.2650704481910654e-05
26,10,2001Q4,3.0932246351283775e-05
26,10,2012Q1,2.1767136321273768e-05
26,10,2012Q2,2.3485594451900644e-05
26,10,2012Q3,2.0621497567522518e-05
26,10,2012Q4,2.1767136321273768e-05
26,10,2013Q1,2.1767136321273768e-05
26,10,2013Q2,2.1194316944398143e-05
26,10,2013Q3,2.004867819064689e-05
26,10,2013Q4,2.1194316944398143e-05
26,10,2014Q1,1.9475858813771264e-05
26,10,2014Q2,2.1194316944398143e-05
26,10,2014Q3,1.890303943689564e-05
26,10,2014Q4,2.004867819064689e-05
26,10,2015Q1,2.004867819064689e-05
26,10,2015Q2,2.0621497567522518e-05
26,10,2015Q3,2.0621497567522518e-05
26,10,2015Q4,2.0621497567522518e-05
26,10,2016Q1,1.9475858813771264e-05
26,10,2016Q2,1.890303943689564e-05
26,10,2016Q3,1.890303943689564e-05
26,10,2016Q4,1.8330220060020013e-05
26,10,2017Q1,1.9475858813771264e-05
26,10,2017Q2,2.1194316944398143e-05
26,10,2017Q3,1.8330220060020013e-05
26,10,2017Q4,1.7757400683144388e-05
26,10,2018Q1,1.7757400683144388e-05
26,10,2018Q2,2.004867819064689e-05
26,10,2018Q3,1.7184581306268763e-05
26,10,2018Q4,1.6611761929393138e-05
26,10,2019Q1,1.7757400683144388e-05
26,10,2019Q2,1.890303943689564e-05
26,10,2019Q3,1.5466123175641887e-05
26,10,2019Q4,1.8330220060020013e-05
26,10,2020Q1,1.890303943689564e-05
26,10,2020Q2,2.2339955698149393e-05
26,10,2020Q3,1.7757400683144388e-05
26,10,2020Q4,1.5466123175641887e-05
26,10,2021Q1,1.7757400683144388e-05
26,10,2021Q2,1.4893303798766262e-05
26,10,2021Q3,1.4893303798766262e-05
26,10,2021Q4,1.4893303798766262e-05
26,20,1992Q3,2.1040424725250492e-05
26,20,1992Q4,2.13101737601896e-05
26,20,1993Q1,2.0905550207780938e-05
26,20,1993Q2,2.0231177620433166e-05
26,20,1993Q3,1.9017306963207177e-05
26,20,1993Q4,1.9826554068024503e-05
26,20,1994Q1,2.1175299242720047e-05
26,20,1994Q2,2.036605213790272e-05
26,20,1994Q3,1.9556805033085394e-05
26,20,1994Q4,2.1040424725250492e-05
26,20,1995Q1,2.063580117284183e-05
26,20,1995Q2,2.0231177620433166e-05
26,20,1995Q3,2.1445048277659155e-05
26,20,1995Q4,2.1714797312598264e-05
26,20,1996Q1,2.0770675690311383e-05
26,20,1996Q2,2.13101737601896e-05
26,20,1996Q3,2.036605213790272e-05
26,20,1996Q4,2.1175299242720047e-05
26,20,1997Q1,2.0500926655372275e-05
26,20,1997Q2,2.0905550207780938e-05
26,20,1997Q3,2.252404441741559e-05
26,20,1997Q4,2.454716217945891e-05
26,20,1998Q1,2.346816603970247e-05
26,20,1998Q2,2.157992279512871e-05
26,20,1998Q3,2.225429538247648e-05
26,20,1998Q4,2.036605213790272e-05
26,20,1999Q1,2.2389169899946036e-05
26,20,1999Q2,2.2658918934885145e-05
26,20,1999Q3,2.3333291522232917e-05
26,20,1999Q4,2.1445048277659155e-05
26,20,2000Q1,2.1984546347537373e-05
26,20,2000Q2,2.400766410958069e-05
26,20,2000Q3,2.522153476680668e-05
26,20,2000Q4,2.225429538247648e-05
26,20,2001Q1,2.3872789592111134e-05
26,20,2001Q2,2.2658918934885145e-05
26,20,2001Q3,2.4142538627050243e-05
26,20,2001Q4,2.1175299242720047e-05
26,20,2012Q1,1.793831082345074e-05
26,20,2012Q2,1.7398812753572524e-05
26,20,2012Q3,1.7803436305981187e-05
26,20,2012Q4,1.753368727104208e-05
26,20,2013Q1,1.7129063718633412e-05
26,20,2013Q2,1.6589565648755195e-05
26,20,2013Q3,1.5645444026468314e-05
26,20,2013Q4,1.7129063718633412e-05
26,20,2014Q1,1.618494209634653e-05
26,20,2014Q2,1.618494209634653e-05
26,20,2014Q3,1.5105945956590096e-05
26,20,2014Q4,1.6319816613816086e-05
26,20,2015Q1,1.5645444026468314e-05
26,20,2015Q2,1.551056950899876e-05
26,20,2015Q3,1.5375694991529205e-05
26,20,2015Q4,1.551056950899876e-05
26,20,2016Q1,1.5105945956590096e-05
26,20,2016Q2,1.6994189201163858e-05
26,20,2016Q3,1.5375694991529205e-05
26,20,2016Q4,1.618494209634653e-05
26,20,2017Q1,1.4836196921650988e-05
26,20,2017Q2,1.551056950899876e-05
26,20,2017Q3,1.645469113128564e-05
26,20,2017Q4,1.5780318543937868e-05
26,20,2018Q1,1.5375694991529205e-05
26,20,2018Q2,1.645469113128564e-05
26,20,2018Q3,1.645469113128564e-05
26,20,2018Q4,1.645469113128564e-05
26,20,2019Q1,1.6050067578876977e-05
26,20,2019Q2,1.7398812753572524e-05
26,20,2019Q3,1.618494209634653e-05
26,20,2019Q4,1.7129063718633412e-05
26,20,2020Q1,1.7263938236102966e-05
26,20,2020Q2,2.27937934523547e-05
26,20,2020Q3,1.6319816613816086e-05
26,20,2020Q4,1.5645444026468314e-05
26,20,2021Q1,1.4701322404181433e-05
26,20,2021Q2,1.672444016622475e-05
26,20,2021Q3,1.7668561788511633e-05
26,20,2021Q4,1.6050067578876977e-05
26,30,1992Q3,9.807049277302194e-06
26,30,1992Q4,1.0178528416593944e-05
26,30,1993Q1,1.1367261662327542e-05
26,30,1993Q2,9.732753449443843e-06
26,30,1993Q3,9.212682654435393e-06
26,30,1993Q4,8.841203515143644e-06
26,30,1994Q1,1.0252824244452294e-05
26,30,1994Q2,1.0921486695177443e-05
26,30,1994Q3,7.578174441551695e-06
26,30,1994Q4,9.064090998718694e-06
26,30,1995Q1,8.766907687285295e-06
26,30,1995Q2,9.064090998718694e-06
26,30,1995Q3,1.0178528416593944e-05
26,30,1995Q4,9.286978482293744e-06
26,30,1996Q1,9.509865965868794e-06
26,30,1996Q2,8.766907687285295e-06
26,30,1996Q3,9.435570138010444e-06
26,30,1996Q4,9.435570138010444e-06
26,30,1997Q1,9.658457621585494e-06
26,30,1997Q2,9.807049277302194e-06
26,30,1997Q3,1.1515853318044242e-05
26,30,1997Q4,1.2555994908061143e-05
26,30,1998Q1,1.1738740801619292e-05
26,30,1998Q2,1.1441557490185893e-05
26,30,1998Q3,9.658457621585494e-06
26,30,1998Q4,9.361274310152095e-06
26,30,1999Q1,1.2630290735919492e-05
26,30,1999Q2,9.881345105160544e-06
26,30,1999Q3,1.0104232588735593e-05
26,30,1999Q4,9.361274310152095e-06
26,30,2000Q1,1.0624303383744042e-05
26,30,2000Q2,9.435570138010444e-06
26,30,2000Q3,9.807049277302194e-06
26,30,2000Q4,9.212682654435393e-06
26,30,2001Q1,1.0252824244452294e-05
26,30,2001Q2,9.881345105160544e-06
26,30,2001Q3,1.0327120072310643e-05
26,30,2001Q4,1.0550007555885693e-05
26,30,2012Q1,3.120424770050698e-06
26,30,2012Q2,3.343312253625748e-06
26,30,2012Q3,3.343312253625748e-06
26,30,2012Q4,3.6404955650591475e-06
26,30,2013Q1,3.269016425767398e-06
26,30,2013Q2,3.5661997372007977e-06
26,30,2013Q3,3.4176080814840976e-06
26,30,2013Q4,3.4176080814840976e-06
26,30,2014Q1,3.046128942192348e-06
26,30,2014Q2,3.5661997372007977e-06
26,30,2014Q3,3.1947205979090478e-06
26,30,2014Q4,3.1947205979090478e-06
26,30,2015Q1,3.120424770050698e-06
26,30,2015Q2,3.120424770050698e-06
26,30,2015Q3,3.343312253625748e-06
26,30,2015Q4,3.4176080814840976e-06
26,30,2016Q1,3.269016425767398e-06
26,30,2016Q2,3.5661997372007977e-06
26,30,2016Q3,3.5661997372007977e-06
26,30,2016Q4,3.269016425767398e-06
26,30,2017Q1,3.269016425767398e-06
26,30,2017Q2,3.491903909342448e-06
26,30,2017Q3,3.6404955650591475e-06
26,30,2017Q4,3.4176080814840976e-06
26,30,2018Q1,3.046128942192348e-06
26,30,2018Q2,3.491903909342448e-06
26,30,2018Q3,3.5661997372007977e-06
26,30,2018Q4,3.863383048634198e-06
26,30,2019Q1,3.1947205979090478e-06
26,30,2019Q2,3.6404955650591475e-06
26,30,2019Q3,3.1947205979090478e-06
26,30,2019Q4,3.4176080814840976e-06
26,30,2020Q1,3.6404955650591475e-06
26,30,2020Q2,5.869370400809646e-06
26,30,2020Q3,3.491903909342448e-06
26,30,2020Q4,3.4176080814840976e-06
26,30,2021Q1,3.120424770050698e-06
26,30,2021Q2,3.4176080814840976e-06
26,30,2021Q3,3.863383048634198e-06
26,30,2021Q4,3.491903909342448e-06
26,40,1992Q3,1.2344847887657597e-05
26,40,1992Q4,1.131280272663156e-05
26,40,1993Q1,1.4011997763161196e-05
26,40,1993Q2,1.1392190815941255e-05
26,40,1993Q3,1.0796780146118542e-05
26,40,1993Q4,1.0677698012153998e-05
26,40,1994Q1,1.2424235976967293e-05
26,40,1994Q2,1.2384541932312445e-05
26,40,1994Q3,1.051892183353461e-05
26,40,1994Q4,1.1630355083870341e-05
26,40,1995Q1,1.147157890525095e-05
26,40,1995Q2,1.2265459798347902e-05
26,40,1995Q3,1.2066989575073665e-05
26,40,1995Q4,1.246393002162214e-05
26,40,1996Q1,1.329750495937394e-05
26,40,1996Q2,1.2344847887657597e-05
26,40,1996Q3,1.2860870468170616e-05
26,40,1996Q4,1.1670049128525189e-05
26,40,1997Q1,1.3495975182648177e-05
26,40,1997Q2,1.1709743173180037e-05
26,40,1997Q3,1.3535669227303024e-05
26,40,1997Q4,1.4964654834877538e-05
26,40,1998Q1,1.5004348879532384e-05
26,40,1998Q2,1.39326096738515e-05
26,40,1998Q3,1.361505731661272e-05
26,40,1998Q4,1.3138728780754549e-05
26,40,1999Q1,1.4607408432983909e-05
26,40,1999Q2,1.4170773941780587e-05
26,40,1999Q3,1.4289856075745128e-05
26,40,1999Q4,1.3654751361267568e-05
26,40,2000Q1,1.39326096738515e-05
26,40,2000Q2,1.2979952602135158e-05
26,40,2000Q3,1.3575363271957872e-05
26,40,2000Q4,1.3019646646790005e-05
26,40,2001Q1,1.4091385852470891e-05
26,40,2001Q2,1.4607408432983909e-05
26,40,2001Q3,1.4805878656258147e-05
26,40,2001Q4,1.329750495937394e-05
26,40,2012Q1,7.740338707695279e-06
26,40,2012Q2,7.740338707695279e-06
26,40,2012Q3,8.057891064934059e-06
26,40,2012Q4,8.494525556137383e-06
26,40,2013Q1,7.899114886314668e-06
26,40,2013Q2,7.899114886314668e-06
26,40,2013Q3,7.54186848442104e-06
26,40,2013Q4,8.454831511482535e-06
26,40,2014Q1,7.899114886314668e-06
26,40,2014Q2,8.256361288208296e-06
26,40,2014Q3,8.057891064934059e-06
26,40,2014Q4,8.137279154243754e-06
26,40,2015Q1,7.899114886314668e-06
26,40,2015Q2,7.978502975624363e-06
26,40,2015Q3,8.137279154243754e-06
26,40,2015Q4,9.16932431526979e-06
26,40,2016Q1,8.137279154243754e-06
26,40,2016Q2,8.296055332863144e-06
26,40,2016Q3,8.573913645447078e-06
26,40,2016Q4,8.494525556137383e-06
26,40,2017Q1,7.819726797004972e-06
26,40,2017Q2,8.772383868721315e-06
26,40,2017Q3,8.613607690101924e-06
26,40,2017Q4,8.454831511482535e-06
26,40,2018Q1,7.780032752350126e-06
26,40,2018Q2,8.454831511482535e-06
26,40,2018Q3,9.725040940437658e-06
26,40,2018Q4,9.089936225960095e-06
26,40,2019Q1,8.256361288208296e-06
26,40,2019Q2,9.645652851127962e-06
26,40,2019Q3,8.454831511482535e-06
26,40,2019Q4,8.613607690101924e-06
26,40,2020Q1,9.447182627853723e-06
26,40,2020Q2,1.734629751416839e-05
26,40,2020Q3,8.53421960079223e-06
26,40,2020Q4,8.891466002685858e-06
26,40,2021Q1,7.502174439766192e-06
26,40,2021Q2,8.057891064934059e-06
26,40,2021Q3,9.36779453854403e-06
26,40,2021Q4,8.097585109588907e-06
26,50,1992Q3,1.591544631313607e-05
26,50,1992Q4,1.2190554622827626e-05
26,50,1993Q1,1.286780765742916e-05
26,50,1993Q2,1.0497422036323789e-05
26,50,1993Q3,1.0497422036323789e-05
26,50,1993Q4,9.14291596712072e-06
26,50,1994Q1,1.2529181140128394e-05
26,50,1994Q2,9.820169001722255e-06
26,50,1994Q3,1.0497422036323789e-05
26,50,1994Q4,1.0158795519023021e-05
26,50,1995Q1,1.2190554622827626e-05
26,50,1995Q2,9.14291596712072e-06
26,50,1995Q3,1.151330158822609e-05
26,50,1995Q4,1.5238193278534533e-05
26,50,1996Q1,1.1851928105526858e-05
26,50,1996Q2,1.2529181140128394e-05
26,50,1996Q3,1.6254072830436835e-05
26,50,1996Q4,1.3206434174729928e-05
26,50,1997Q1,1.4560940243932998e-05
26,50,1997Q2,1.7269952382339137e-05
26,50,1997Q3,1.693132586503837e-05
26,50,1997Q4,1.7608578899639903e-05
26,50,1998Q1,2.7767374418662927e-05
26,50,1998Q2,3.21695191435729e-05
26,50,1998Q3,1.55768197958353e-05
26,50,1998Q4,1.55768197958353e-05
26,50,1999Q1,1.828583193424144e-05
26,50,1999Q2,1.7947205416940672e-05
26,50,1999Q3,1.828583193424144e-05
26,50,1999Q4,1.591544631313607e-05
26,50,2000Q1,1.65926993477376e-05
26,50,2000Q2,1.8963084968842974e-05
26,50,2000Q3,2.1672097107249113e-05
26,50,2000Q4,2.302660317645218e-05
26,50,2001Q1,2.4381109245655253e-05
26,50,2001Q2,2.979913352246753e-05
26,50,2001Q3,2.471973576295602e-05
26,50,2001Q4,2.1333470589948347e-05
26,50,2012Q1,6.095277311413813e-06
26,50,2012Q2,7.449783380616883e-06
26,50,2012Q3,7.449783380616883e-06
26,50,2012Q4,7.78840989791765e-06
26,50,2013Q1,6.772530346015348e-06
26,50,2013Q2,8.465662932519185e-06
26,50,2013Q3,7.78840989791765e-06
26,50,2013Q4,7.449783380616883e-06
26,50,2014Q1,6.772530346015348e-06
26,50,2014Q2,8.127036415218418e-06
26,50,2014Q3,7.111156863316115e-06
26,50,2014Q4,8.465662932519185e-06
26,50,2015Q1,8.127036415218418e-06
26,50,2015Q2,7.449783380616883e-06
26,50,2015Q3,7.78840989791765e-06
26,50,2015Q4,9.14291596712072e-06
26,50,2016Q1,9.820169001722255e-06
26,50,2016Q2,1.0836048553624557e-05
26,50,2016Q3,8.804289449819951e-06
26,50,2016Q4,9.481542484421487e-06
26,50,2017Q1,8.127036415218418e-06
26,50,2017Q2,8.804289449819951e-06
26,50,2017Q3,8.465662932519185e-06
26,50,2017Q4,9.14291596712072e-06
26,50,2018Q1,8.465662932519185e-06
26,50,2018Q2,9.481542484421487e-06
26,50,2018Q3,9.14291596712072e-06
26,50,2018Q4,9.820169001722255e-06
26,50,2019Q1,9.14291596712072e-06
26,50,2019Q2,9.481542484421487e-06
26,50,2019Q3,9.14291596712072e-06
26,50,2019Q4,9.14291596712072e-06
26,50,2020Q1,1.0158795519023021e-05
26,50,2020Q2,2.0994844072647578e-05
26,50,2020Q3,1.0158795519023021e-05
26,50,2020Q4,1.151330158822609e-05
26,50,2021Q1,8.465662932519185e-06
26,50,2021Q2,1.0158795519023021e-05
26,50,2021Q3,1.1851928105526858e-05
26,50,2021Q4,1.2190554622827626e-05
26,55,1992Q3,1.6404062857340427e-05
26,55,1992Q4,1.1230473802333062e-05
26,55,1993Q1,1.4637471472703766e-05
26,55,1993Q2,1.1987584395748773e-05
26,55,1993Q3,1.1861399296846154e-05
26,55,1993Q4,1.0851918505625206e-05
26,55,1994Q1,1.2870880088067104e-05
26,55,1994Q2,1.4385101274898529e-05
26,55,1994Q3,1.236613969245663e-05
26,55,1994Q4,1.3754175780385435e-05
26,55,1995Q1,1.2492324791359248e-05
26,55,1995Q2,1.5016026769411621e-05
26,55,1995Q3,1.3754175780385435e-05
26,55,1995Q4,1.1482844000138298e-05
26,55,1996Q1,1.2997065186969723e-05
26,55,1996Q2,1.3754175780385435e-05
26,55,1996Q3,1.3880360879288054e-05
26,55,1996Q4,1.1735214197943537e-05
26,55,1997Q1,1.4385101274898529e-05
26,55,1997Q2,1.3627990681482816e-05
26,55,1997Q3,1.4385101274898529e-05
26,55,1997Q4,1.6782618154048283e-05
26,55,1998Q1,1.6656433055145666e-05
26,55,1998Q2,1.817065424197709e-05
26,55,1998Q3,1.716117345075614e-05
26,55,1998Q4,2.1325281714542556e-05
26,55,1999Q1,1.5899322461729954e-05
26,55,1999Q2,1.4889841670509002e-05
26,55,1999Q3,1.6404062857340427e-05
26,55,1999Q4,1.5773137362827333e-05
26,55,2000Q1,1.5899322461729954e-05
26,55,2000Q2,1.3880360879288054e-05
26,55,2000Q3,1.6530247956243045e-05
26,55,2000Q4,1.514221186831424e-05
26,55,2001Q1,1.69088032529509e-05
26,55,2001Q2,1.413273107709329e-05
26,55,2001Q3,1.4889841670509002e-05
