state_fips,industry_code,quarter_label,g_s_loo
23,50,2018Q4,2.992925721236903e-05
23,50,2019Q1,3.6912750561921806e-05
23,50,2019Q2,3.458491944540421e-05
23,50,2019Q3,4.2566054702035957e-05
23,50,2019Q4,3.957312898079905e-05
23,50,2020Q1,8.380192019463328e-05
23,50,2020Q2,7.981135256631742e-05
23,50,2020Q3,2.4941047676974192e-05
23,50,2020Q4,3.1259446421807656e-05
23,50,2021Q1,2.5606142281693502e-05
23,50,2021Q2,2.593868958405316e-05
23,50,2021Q3,3.558256135248318e-05
23,50,2021Q4,3.39198248406849e-05
23,50,2022Q1,2.992925721236903e-05
23,50,2022Q2,2.893161530529006e-05
23,50,2022Q3,4.22335073996763e-05
23,50,2022Q4,4.5558980423272854e-05
23,50,2023Q1,4.52264331209132e-05
23,50,2023Q2,3.1259446421807656e-05
23,50,2023Q3,3.159199372416731e-05
23,50,2023Q4,2.3943405769895224e-05
23,50,2024Q1,2.593868958405316e-05
23,50,2024Q2,3.1924541026526966e-05
23,55,2001Q1,2.2091229868132635e-05
23,55,2001Q2,2.53000118601519e-05
23,55,2001Q3,2.0610253564123743e-05
23,55,2001Q4,2.7891720392167463e-05
23,55,2002Q1,2.5176597168151162e-05
23,55,2002Q2,3.208781992019265e-05
23,55,2002Q3,2.6534158780159312e-05
23,55,2002Q4,2.4436109016146714e-05
23,55,2003Q1,2.6780988164160793e-05
23,55,2003Q2,2.2461473944134857e-05
23,55,2003Q3,2.5793670628154865e-05
23,55,2003Q4,2.1103912332126707e-05
23,55,2004Q1,2.2831718020137083e-05
23,55,2004Q2,2.0733668256124484e-05
23,55,2004Q3,2.5917085320155606e-05
23,55,2004Q4,2.7891720392167463e-05
23,55,2005Q1,3.356879622420155e-05
23,55,2005Q2,2.5793670628154865e-05
23,55,2005Q3,2.122732702412745e-05
23,55,2005Q4,2.5423426552152642e-05
23,55,2006Q1,2.887903792817339e-05
23,55,2006Q2,2.9372696696176352e-05
23,55,2006Q3,2.5670255936154123e-05
23,55,2006Q4,2.7027817548162277e-05
23,55,2007Q1,2.9866355464179316e-05
23,55,2007Q2,2.9496111388177094e-05
23,55,2007Q3,3.949270144023711e-05
23,55,2007Q4,3.3815625608203026e-05
23,55,2008Q1,2.9989770156180058e-05
23,55,2008Q2,3.270489338019636e-05
23,55,2008Q3,3.739465167622452e-05
23,55,2008Q4,3.1840990536191176e-05
23,55,2009Q1,4.9242462108295654e-05
23,55,2009Q2,4.257806874025564e-05
23,55,2009Q3,3.579026068021488e-05
23,55,2009Q4,2.8508793852171166e-05
23,55,2010Q1,2.4189279632145234e-05
23,55,2010Q2,2.4436109016146714e-05
23,55,2010Q3,2.1720985792130413e-05
23,55,2010Q4,2.5546841244153384e-05
23,55,2011Q1,2.1474156408128932e-05
23,55,2011Q2,1.789513034010744e-05
23,55,2011Q3,1.9622936028117818e-05
23,55,2011Q4,2.1844400484131155e-05
23,55,2012Q1,2.0486838872123004e-05
23,55,2012Q2,2.4806353092148936e-05
23,55,2012Q3,1.8018545032108183e-05
23,55,2012Q4,2.4436109016146714e-05
23,55,2013Q1,2.159757110012967e-05
23,55,2013Q2,2.011659479612078e-05
23,55,2013Q3,2.73980616241645e-05
23,55,2013Q4,2.270830332813634e-05
23,55,2014Q1,2.394245024814375e-05
23,55,2014Q2,2.2831718020137083e-05
23,55,2014Q3,1.629073934409781e-05
23,55,2014Q4,1.9869765412119298e-05
23,55,2015Q1,1.9252691952115592e-05
23,55,2015Q2,2.2831718020137083e-05
23,55,2015Q3,2.5176597168151162e-05
23,55,2015Q4,1.9869765412119298e-05
23,55,2016Q1,2.270830332813634e-05
23,55,2016Q2,1.9746350720118556e-05
23,55,2016Q3,1.9376106644116334e-05
23,55,2016Q4,2.5423426552152642e-05
23,55,2017Q1,2.2461473944134857e-05
23,55,2017Q2,1.9252691952115592e-05
23,55,2017Q3,2.122732702412745e-05
23,55,2017Q4,2.1720985792130413e-05
23,55,2018Q1,1.8759033184112628e-05
23,55,2018Q2,2.2214644560133377e-05
23,55,2018Q3,1.6784398112100775e-05
23,55,2018Q4,1.999318010412004e-05
23,55,2019Q1,1.8141959724108925e-05
23,55,2019Q2,1.9869765412119298e-05
23,55,2019Q3,2.3078547404138563e-05
23,55,2019Q4,1.6907812804101513e-05
23,55,2020Q1,4.4552703812267496e-05
23,55,2020Q2,5.109368248830677e-05
23,55,2020Q3,2.1967815176131893e-05
23,55,2020Q4,1.863561849211189e-05
23,55,2021Q1,1.888244787611337e-05
23,55,2021Q2,1.616732465209707e-05
23,55,2021Q3,1.727805688010374e-05
23,55,2021Q4,1.1971225124071875e-05
23,55,2022Q1,1.4439518964086696e-05
23,55,2022Q2,1.727805688010374e-05
23,55,2022Q3,1.752488626410522e-05
23,55,2022Q4,2.4436109016146714e-05
23,55,2023Q1,1.9869765412119298e-05
23,55,2023Q2,1.4686348348088176e-05
23,55,2023Q3,1.8388789108110406e-05
23,55,2023Q4,2.1103912332126707e-05
23,55,2024Q1,2.135074171612819e-05
23,55,2024Q2,2.394245024814375e-05
23,60,2001Q1,8.625786574767884e-05
23,60,2001Q2,6.408554186757079e-05
23,60,2001Q3,7.236398133194534e-05
23,60,2001Q4,6.848527193255306e-05
23,60,2002Q1,6.04962883935063e-05
23,60,2002Q2,5.910689995193295e-05
23,60,2002Q3,6.130676498442409e-05
23,60,2002Q4,6.28698269811941e-05
23,60,2003Q1,6.1017309059096304e-05
23,60,2003Q2,6.553282149420969e-05
23,60,2003Q3,6.674853638058638e-05
23,60,2003Q4,6.611173334486525e-05
23,60,2004Q1,6.651697164032415e-05
23,60,2004Q2,6.744323060137305e-05
23,60,2004Q3,6.449078016302968e-05
23,60,2004Q4,6.391186831237412e-05
23,60,2005Q1,7.143772237089643e-05
23,60,2005Q2,7.311656673779757e-05
23,60,2005Q3,7.213241659168311e-05
23,60,2005Q4,6.547493030914414e-05
23,60,2006Q1,6.339084764678412e-05
23,60,2006Q2,6.73853394163075e-05
23,60,2006Q3,6.553282149420969e-05
23,60,2006Q4,6.616962452993082e-05
23,60,2007Q1,6.848527193255306e-05
23,60,2007Q2,7.062724577997864e-05
23,60,2007Q3,7.230609014687978e-05
23,60,2007Q4,7.61269083612065e-05
23,60,2008Q1,7.485330228976425e-05
23,60,2008Q2,7.091670170530643e-05
23,60,2008Q3,7.618479954627205e-05
23,60,2008Q4,8.787881892951441e-05
23,60,2009Q1,8.973133685161221e-05
23,60,2009Q2,7.369547858845313e-05
23,60,2009Q3,6.97588780039953e-05
23,60,2009Q4,6.611173334486525e-05
23,60,2010Q1,6.564860386434081e-05
23,60,2010Q2,6.055417957857186e-05
23,60,2010Q3,6.964309563386419e-05
23,60,2010Q4,6.709588349097971e-05
23,60,2011Q1,7.033778985465087e-05
23,60,2011Q2,7.855833813395985e-05
23,60,2011Q3,7.456384636443647e-05
23,60,2011Q4,7.433228162417425e-05
23,60,2012Q1,7.641636428653427e-05
23,60,2012Q2,7.925303235474654e-05
23,60,2012Q3,7.126404881569976e-05
23,60,2012Q4,7.693738495212428e-05
23,60,2013Q1,6.663275401045526e-05
23,60,2013Q2,6.941153089360196e-05
23,60,2013Q3,7.288500199753535e-05
23,60,2013Q4,6.501180082861969e-05
23,60,2014Q1,7.398493451378091e-05
23,60,2014Q2,7.230609014687978e-05
23,60,2014Q3,7.71689496923865e-05
23,60,2014Q4,7.89056852443532e-05
23,60,2015Q1,7.398493451378091e-05
23,60,2015Q2,7.34639138481909e-05
23,60,2015Q3,7.363758740338757e-05
23,60,2015Q4,7.960037946513986e-05
23,60,2016Q1,8.365276241972881e-05
23,60,2016Q2,7.34639138481909e-05
23,60,2016Q3,7.109037526050309e-05
23,60,2016Q4,7.230609014687978e-05
23,60,2017Q1,6.64590804552586e-05
23,60,2017Q2,7.722684087745206e-05
23,60,2017Q3,7.491119347482981e-05
23,60,2017Q4,6.483812727342302e-05
23,60,2018Q1,7.352180503325646e-05
23,60,2018Q2,6.993255155919198e-05
23,60,2018Q3,6.860105430268418e-05
23,60,2018Q4,7.711105850732095e-05
23,60,2019Q1,6.761690415656972e-05
23,60,2019Q2,7.566377888068205e-05
23,60,2019Q3,7.236398133194534e-05
23,60,2019Q4,7.525854058522314e-05
23,60,2020Q1,0.0001205873384915537
23,60,2020Q2,0.00012313455063443817
23,60,2020Q3,6.559071267927525e-05
23,60,2020Q4,6.79063600818975e-05
23,60,2021Q1,6.900629259814307e-05
23,60,2021Q2,5.4822952257081786e-05
23,60,2021Q3,6.431710660783301e-05
23,60,2021Q4,5.829642336101516e-05
23,60,2022Q1,6.570649504940636e-05
23,60,2022Q2,6.466445371822635e-05
23,60,2022Q3,6.090152668896519e-05
23,60,2022Q4,6.339084764678412e-05
23,60,2023Q1,7.560588769561648e-05
23,60,2023Q2,6.402765068250523e-05
23,60,2023Q3,6.79063600818975e-05
23,60,2023Q4,6.541703912407858e-05
23,60,2024Q1,7.288500199753535e-05
23,60,2024Q2,6.211724157534187e-05
23,65,2001Q1,2.2302837979329394e-05
23,65,2001Q2,1.9612147070295017e-05
23,65,2001Q3,2.343890747425502e-05
23,65,2001Q4,2.672752969640815e-05
23,65,2002Q1,2.6787322827720024e-05
23,65,2002Q2,2.5053322019675647e-05
23,65,2002Q3,2.5053322019675647e-05
23,65,2002Q4,2.4455390706556896e-05
23,65,2003Q1,2.5172908282299398e-05
23,65,2003Q2,2.8700703029700027e-05
23,65,2003Q3,2.94780137367544e-05
23,65,2003Q4,2.4216218181309398e-05
23,65,2004Q1,2.63687709085369e-05
23,65,2004Q2,2.3977045656061896e-05
23,65,2004Q3,2.6129598383289398e-05
23,65,2004Q4,2.5711046464106273e-05
23,65,2005Q1,2.9059461817571276e-05
23,65,2005Q2,2.6308977777225024e-05
23,65,2005Q3,2.4873942625740024e-05
23,65,2005Q4,2.768421979739815e-05
23,65,2006Q1,2.4574976969180647e-05
23,65,2006Q2,2.80429785852694e-05
23,65,2006Q3,2.4754356363116273e-05
23,65,2006Q4,2.5232701413611273e-05
23,65,2007Q1,2.7863599191333775e-05
23,65,2007Q2,2.792339232264565e-05
23,65,2007Q3,2.7026495352967526e-05
23,65,2007Q4,2.8162564847893152e-05
23,65,2008Q1,3.1212014544798775e-05
23,65,2008Q2,3.0315117575120653e-05
23,65,2008Q3,3.0315117575120653e-05
23,65,2008Q4,3.06738763629919e-05
23,65,2009Q1,3.4978981817446906e-05
23,65,2009Q2,3.1152221413486906e-05
23,65,2009Q3,3.695215515073878e-05
23,65,2009Q4,3.204911838316503e-05
23,65,2010Q1,3.246767030234815e-05
23,65,2010Q2,2.935842747413065e-05
23,65,2010Q3,3.719132767598628e-05
23,65,2010Q4,3.109242828217503e-05
23,65,2011Q1,2.78038060600219e-05
23,65,2011Q2,2.99563587872494e-05
23,65,2011Q3,2.9597599999378152e-05
23,65,2011Q4,3.127180767611065e-05
23,65,2012Q1,2.9717186262001903e-05
23,65,2012Q2,3.491918868613503e-05
23,65,2012Q3,2.7624426666086276e-05
23,65,2012Q4,3.073366949430378e-05
23,65,2013Q1,3.0075945049873152e-05
23,65,2013Q2,3.180994585791753e-05
23,65,2013Q3,3.151098020135815e-05
23,65,2013Q4,2.9059461817571276e-05
23,65,2014Q1,3.35439466659619e-05
23,65,2014Q2,3.0315117575120653e-05
23,65,2014Q3,2.9657393130690027e-05
23,65,2014Q4,2.9238841211506903e-05
23,65,2015Q1,2.63687709085369e-05
23,65,2015Q2,2.6787322827720024e-05
23,65,2015Q3,2.8102771716581276e-05
23,65,2015Q4,2.8222357979205024e-05
23,65,2016Q1,2.89996686862594e-05
23,65,2016Q2,2.888008242363565e-05
23,65,2016Q3,2.9717186262001903e-05
23,65,2016Q4,3.1032635150863155e-05
23,65,2017Q1,2.54120808075469e-05
23,65,2017Q2,3.073366949430378e-05
23,65,2017Q3,3.4620223029575653e-05
23,65,2017Q4,3.288622222153128e-05
23,65,2018Q1,3.4440843635640034e-05
23,65,2018Q2,3.061408323168003e-05
23,65,2018Q3,3.0793462625615653e-05
23,65,2018Q4,2.9896565655937526e-05
23,65,2019Q1,3.192953212054128e-05
23,65,2019Q2,3.1451187070046276e-05
23,65,2019Q3,2.9717186262001903e-05
23,65,2019Q4,2.888008242363565e-05
23,65,2020Q1,0.00011265025939157261
23,65,2020Q2,9.315769858390133e-05
23,65,2020Q3,3.061408323168003e-05
23,65,2020Q4,3.1869738989229404e-05
23,65,2021Q1,2.5711046464106273e-05
23,65,2021Q2,2.4455390706556896e-05
23,65,2021Q3,1.8834836363240643e-05
23,65,2021Q4,2.768421979739815e-05
23,65,2022Q1,2.6548150302472522e-05
23,65,2022Q2,2.8222357979205024e-05
23,65,2022Q3,2.73254610095269e-05
23,65,2022Q4,2.5232701413611273e-05
23,65,2023Q1,2.9418220605442526e-05
23,65,2023Q2,3.0195531312496903e-05
23,65,2023Q3,3.3783119191209404e-05
23,65,2023Q4,3.25872565649719e-05
23,65,2024Q1,2.9776979393313778e-05
23,65,2024Q2,3.180994585791753e-05
23,70,2001Q1,6.250601242777535e-05
23,70,2001Q2,6.0259823629255543e-05
23,70,2001Q3,6.924457882333478e-05
23,70,2001Q4,7.706751222507617e-05
23,70,2002Q1,5.406344073678711e-05
23,70,2002Q2,6.304819593086634e-05
23,70,2002Q3,6.219619328315192e-05
23,70,2002Q4,6.544929430169786e-05
23,70,2003Q1,6.823766660330865e-05
23,70,2003Q2,7.489877821271222e-05
23,70,2003Q3,7.172313198032214e-05
23,70,2003Q4,7.141331283569873e-05
23,70,2004Q1,7.760969572816716e-05
23,70,2004Q2,7.536350692964735e-05
23,70,2004Q3,7.675769308045275e-05
23,70,2004Q4,6.792784745868523e-05
23,70,2005Q1,7.73773313696996e-05
23,70,2005Q2,7.087112933260774e-05
23,70,2005Q3,6.839257617562036e-05
23,70,2005Q4,6.583656823247713e-05
23,70,2006Q1,6.699839002481496e-05
23,70,2006Q2,7.009658147104918e-05
23,70,2006Q3,6.211873849699608e-05
23,70,2006Q4,6.792784745868523e-05
23,70,2007Q1,6.715329959712667e-05
23,70,2007Q2,6.823766660330865e-05
23,70,2007Q3,6.986421711258161e-05
23,70,2007Q4,6.134419063543752e-05
23,70,2008Q1,6.800530224484109e-05
23,70,2008Q2,6.219619328315192e-05
23,70,2008Q3,7.1800586766478e-05
23,70,2008Q4,6.777293788637352e-05
23,70,2009Q1,7.02514910433609e-05
23,70,2009Q2,6.924457882333478e-05
23,70,2009Q3,6.723075438328253e-05
23,70,2009Q4,6.74631187417501e-05
23,70,2010Q1,5.886563747845014e-05
23,70,2010Q2,6.219619328315192e-05
23,70,2010Q3,6.157655499390509e-05
23,70,2010Q4,5.762636089995645e-05
23,70,2011Q1,6.0182368843099686e-05
23,70,2011Q2,6.18863741385285e-05
23,70,2011Q3,6.715329959712667e-05
23,70,2011Q4,7.303986334497169e-05
23,70,2012Q1,6.978676232642577e-05
23,70,2012Q2,6.165400978006093e-05
23,70,2012Q3,6.39776533647366e-05
23,70,2012Q4,6.622384216325641e-05
23,70,2013Q1,6.087946191850238e-05
23,70,2013Q2,6.877985010639964e-05
23,70,2013Q3,7.079367454645188e-05
23,70,2013Q4,5.599981039068349e-05
23,70,2014Q1,6.591402301863299e-05
23,70,2014Q2,7.334968248959512e-05
23,70,2014Q3,6.823766660330865e-05
23,70,2014Q4,6.490711079860687e-05
23,70,2015Q1,7.187804155263386e-05
23,70,2015Q2,7.31947729172834e-05
23,70,2015Q3,6.707584481097082e-05
23,70,2015Q4,7.420168513730952e-05
23,70,2016Q1,6.963185275411405e-05
23,70,2016Q2,6.69209352386591e-05
23,70,2016Q3,6.69209352386591e-05
23,70,2016Q4,6.459729165398344e-05
23,70,2017Q1,7.768715051432301e-05
23,70,2017Q2,6.568165866016543e-05
23,70,2017Q3,8.194716375289507e-05
23,70,2017Q4,7.1800586766478e-05
23,70,2018Q1,7.838424358972572e-05
23,70,2018Q2,7.280749898650412e-05
23,70,2018Q3,7.265258941419242e-05
23,70,2018Q4,7.311731813112755e-05
23,70,2019Q1,6.39776533647366e-05
23,70,2019Q2,7.001912668489332e-05
23,70,2019Q3,7.125840326338701e-05
23,70,2019Q4,6.854748574793208e-05
23,70,2020Q1,0.00044644938740235083
23,70,2020Q2,0.0002194294091795385
23,70,2020Q3,5.352125723369611e-05
23,70,2020Q4,9.1629012022377e-05
23,70,2021Q1,4.593068819042228e-05
23,70,2021Q2,4.12059462349151e-05
23,70,2021Q3,4.352958981959076e-05
23,70,2021Q4,4.267758717187635e-05
23,70,2022Q1,4.600814297657814e-05
23,70,2022Q2,4.964851792590335e-05
23,70,2022Q3,4.62405073350457e-05
23,70,2022Q4,4.9416153567435775e-05
23,70,2023Q1,5.1352523221332165e-05
23,70,2023Q2,5.073288493208532e-05
23,70,2023Q3,5.7084177396865465e-05
23,70,2023Q4,5.3831076378319536e-05
23,70,2024Q1,6.235110285546363e-05
23,70,2024Q2,5.212707108289072e-05
23,80,2001Q1,4.962503972332992e-05
23,80,2001Q2,3.7742987958588954e-05
23,80,2001Q3,3.634509951567825e-05
23,80,2001Q4,3.471422966561576e-05
23,80,2002Q1,3.56461552942229e-05
23,80,2002Q2,4.9858021130481705e-05
23,80,2002Q3,4.776118846611565e-05
23,80,2002Q4,4.1004727658713926e-05
23,80,2003Q1,5.4284667866365595e-05
23,80,2003Q2,5.4517649273517376e-05
23,80,2003Q3,5.0091002537633486e-05
23,80,2003Q4,6.29049799309816e-05
23,80,2004Q1,3.681106232998182e-05
23,80,2004Q2,4.5897337208901384e-05
23,80,2004Q3,5.358572364491024e-05
23,80,2004Q4,4.939205831617814e-05
23,80,2005Q1,6.0342184452311964e-05
23,80,2005Q2,5.102292816624062e-05
23,80,2005Q3,4.1936653287321056e-05
23,80,2005Q4,4.1004727658713926e-05
23,80,2006Q1,4.2169634694472844e-05
23,80,2006Q2,5.98762216380084e-05
23,80,2006Q3,4.263559750877641e-05
23,80,2006Q4,5.4983612087820945e-05
23,80,2007Q1,3.401528544416041e-05
23,80,2007Q2,3.983982062295501e-05
23,80,2007Q3,5.172187238769597e-05
23,80,2007Q4,4.729522565181208e-05
23,80,2008Q1,4.7528207058963863e-05
23,80,2008Q2,5.148889098054419e-05
23,80,2008Q3,5.591553771642808e-05
23,80,2008Q4,5.242081660915132e-05
23,80,2009Q1,6.54677754096512e-05
23,80,2009Q2,6.872951510977618e-05
23,80,2009Q3,6.337094274528516e-05
23,80,2009Q4,5.5682556309276294e-05
23,80,2010Q1,5.614851912357986e-05
23,80,2010Q2,4.659628143035673e-05
23,80,2010Q3,4.356752313738354e-05
23,80,2010Q4,4.496541158029425e-05
23,80,2011Q1,5.5682556309276294e-05
23,80,2011Q2,6.197305430237446e-05
23,80,2011Q3,6.593373822395478e-05
23,80,2011Q4,6.826355229547261e-05
23,80,2012Q1,5.381870505206203e-05
23,80,2012Q2,6.337094274528516e-05
23,80,2012Q3,5.1255909573392404e-05
23,80,2012Q4,6.733162666686548e-05
23,80,2013Q1,5.265379801630311e-05
23,80,2013Q2,6.616671963110655e-05
23,80,2013Q3,4.8460132687571e-05
23,80,2013Q4,4.519839298744603e-05
23,80,2014Q1,4.5431374394597816e-05
23,80,2014Q2,3.914087640149965e-05
23,80,2014Q3,4.6363300023204946e-05
23,80,2014Q4,4.6130318616053165e-05
23,80,2015Q1,5.4517649273517376e-05
23,80,2015Q2,5.172187238769597e-05
23,80,2015Q3,7.432106888141898e-05
23,80,2015Q4,4.519839298744603e-05
23,80,2016Q1,4.9858021130481705e-05
23,80,2016Q2,4.962503972332992e-05
23,80,2016Q3,5.288677942345489e-05
23,80,2016Q4,4.496541158029425e-05
23,80,2017Q1,6.080814726661553e-05
23,80,2017Q2,5.4983612087820945e-05
23,80,2017Q3,5.5216593494972725e-05
23,80,2017Q4,6.663268244541013e-05
23,80,2018Q1,3.890789499434787e-05
23,80,2018Q2,6.0342184452311964e-05
23,80,2018Q3,5.801237038079413e-05
23,80,2018Q4,5.824535178794592e-05
23,80,2019Q1,4.123770906586571e-05
23,80,2019Q2,4.6829262837508514e-05
23,80,2019Q3,5.311976083060668e-05
23,80,2019Q4,3.7510006551437166e-05
23,80,2020Q1,0.0002530178081668371
23,80,2020Q2,0.00023344736996608721
23,80,2020Q3,3.471422966561576e-05
23,80,2020Q4,4.8460132687571e-05
23,80,2021Q1,5.475063068066916e-05
23,80,2021Q2,4.123770906586571e-05
23,80,2021Q3,4.263559750877641e-05
23,80,2021Q4,4.1004727658713926e-05
23,80,2022Q1,3.634509951567825e-05
23,80,2022Q2,4.7528207058963863e-05
23,80,2022Q3,4.007280203010679e-05
23,80,2022Q4,3.914087640149965e-05
23,80,2023Q1,4.449944876599068e-05
23,80,2023Q2,4.263559750877641e-05
23,80,2023Q3,4.519839298744603e-05
23,80,2023Q4,4.3101560323079974e-05
23,80,2024Q1,3.052056433688366e-05
23,80,2024Q2,3.42482668513122e-05
24,10,2001Q1,1.3559674432216883e-05
24,10,2001Q2,1.6949593040271103e-05
24,10,2001Q3,1.6949593040271103e-05
24,10,2001Q4,2.0339511648325324e-05
24,10,2002Q1,1.5819620170919697e-05
24,10,2002Q2,1.6949593040271103e-05
24,10,2002Q3,1.8644552344298215e-05
24,10,2002Q4,1.1864715128189773e-05
24,10,2003Q1,1.63846066055954e-05
24,10,2003Q2,1.63846066055954e-05
24,10,2003Q3,1.63846066055954e-05
24,10,2003Q4,1.4124660866892586e-05
24,10,2004Q1,1.5819620170919697e-05
24,10,2004Q2,1.2994687997541179e-05
24,10,2004Q3,1.2429701562865476e-05
24,10,2004Q4,1.4124660866892586e-05
24,10,2005Q1,1.1864715128189773e-05
24,10,2005Q2,1.1299728693514068e-05
24,10,2005Q3,1.3559674432216883e-05
24,10,2005Q4,1.2994687997541179e-05
24,10,2006Q1,1.2429701562865476e-05
24,10,2006Q2,1.0169755824162662e-05
24,10,2006Q3,1.3559674432216883e-05
24,10,2006Q4,1.0169755824162662e-05
24,10,2007Q1,1.1299728693514068e-05
24,10,2007Q2,1.2994687997541179e-05
24,10,2007Q3,1.63846066055954e-05
24,10,2007Q4,1.5254633736243992e-05
24,10,2008Q1,1.807956590962251e-05
24,10,2008Q2,1.7514579474946806e-05
24,10,2008Q3,1.5819620170919697e-05
24,10,2008Q4,2.4294416691055248e-05
24,10,2009Q1,3.27692132111908e-05
24,10,2009Q2,3.220422677651509e-05
24,10,2009Q3,2.655436242975806e-05
24,10,2009Q4,2.2599457387028136e-05
24,10,2010Q1,1.4124660866892586e-05
24,10,2010Q2,1.2994687997541179e-05
24,10,2010Q3,1.3559674432216883e-05
24,10,2010Q4,1.5254633736243992e-05
24,10,2011Q1,7.909810085459848e-06
24,10,2011Q2,1.2994687997541179e-05
24,10,2011Q3,1.2994687997541179e-05
24,10,2011Q4,1.1864715128189773e-05
24,10,2012Q1,1.9209538778973918e-05
24,10,2012Q2,2.3164443821703842e-05
24,10,2012Q3,2.0339511648325324e-05
24,10,2012Q4,2.2034470952352433e-05
24,10,2013Q1,1.977452521364962e-05
24,10,2013Q2,1.807956590962251e-05
24,10,2013Q3,2.3164443821703842e-05
24,10,2013Q4,2.2599457387028136e-05
24,10,2014Q1,1.807956590962251e-05
24,10,2014Q2,1.977452521364962e-05
24,10,2014Q3,1.977452521364962e-05
24,10,2014Q4,2.3729430256379545e-05
24,10,2015Q1,3.615913181924502e-05
24,10,2015Q2,3.1639240341839393e-05
24,10,2015Q3,3.728910468859643e-05
24,10,2015Q4,3.0509267472487984e-05
24,10,2016Q1,3.8419077557947836e-05
24,10,2016Q2,2.655436242975806e-05
24,10,2016Q3,1.977452521364962e-05
24,10,2016Q4,1.3559674432216883e-05
24,10,2017Q1,1.7514579474946806e-05
24,10,2017Q2,1.977452521364962e-05
24,10,2017Q3,1.4689647301568289e-05
24,10,2017Q4,1.9209538778973918e-05
24,10,2018Q1,1.2994687997541179e-05
24,10,2018Q2,2.0339511648325324e-05
24,10,2018Q3,2.3729430256379545e-05
24,10,2018Q4,1.6949593040271103e-05
24,10,2019Q1,2.2599457387028136e-05
24,10,2019Q2,1.807956590962251e-05
24,10,2019Q3,1.9209538778973918e-05
24,10,2019Q4,2.4294416691055248e-05
24,10,2020Q1,2.994428103781228e-05
24,10,2020Q2,5.593365703289464e-05
24,10,2020Q3,1.9209538778973918e-05
24,10,2020Q4,1.4124660866892586e-05
24,10,2021Q1,1.2994687997541179e-05
24,10,2021Q2,1.0169755824162662e-05
24,10,2021Q3,8.474796520135551e-06
24,10,2021Q4,8.474796520135551e-06
24,10,2022Q1,7.909810085459848e-06
24,10,2022Q2,6.779837216108442e-06
24,10,2022Q3,9.039782954811254e-06
24,10,2022Q4,8.474796520135551e-06
24,10,2023Q1,1.2429701562865476e-05
24,10,2023Q2,1.2994687997541179e-05
24,10,2023Q3,1.2994687997541179e-05
24,10,2023Q4,1.0169755824162662e-05
24,10,2024Q1,1.1299728693514068e-05
24,10,2024Q2,1.1299728693514068e-05
24,20,2001Q1,0.00011727721753586245
24,20,2001Q2,0.00010173933733237836
24,20,2001Q3,9.849664928991212e-05
24,20,2001Q4,0.00011525053750932104
24,20,2002Q1,0.00010363090535715034
24,20,2002Q2,0.00011227807347039365
24,20,2002Q3,0.00011160251346154652
24,20,2002Q4,0.00011065672944916053
24,20,2003Q1,0.00011025139344385224
24,20,2003Q2,0.00011173762546331594
24,20,2003Q3,0.00012295192161017836
24,20,2003Q4,0.00010835982541908028
24,20,2004Q1,0.00011281852147747136
24,20,2004Q2,9.971265730583695e-05
24,20,2004Q3,9.917220929875925e-05
24,20,2004Q4,0.00010376601735891976
24,20,2005Q1,0.0001049820253748446
24,20,2005Q2,0.00010065844131822294
24,20,2005Q3,9.728064127398728e-05
24,20,2005Q4,8.930903316959109e-05
24,20,2006Q1,9.390284122975161e-05
24,20,2006Q2,8.282365708465862e-05
24,20,2006Q3,9.660508126514014e-05
24,20,2006Q4,0.0001059278093872306
24,20,2007Q1,9.660508126514014e-05
24,20,2007Q2,0.00010322556935184206
24,20,2007Q3,0.00010349579335538091
24,20,2007Q4,9.876687329345098e-05
24,20,2008Q1,0.00010322556935184206
24,20,2008Q2,0.0001120078494668548
24,20,2008Q3,0.00010863004942261912
24,20,2008Q4,0.0001398409218313567
24,20,2009Q1,0.00015051476997114143
24,20,2009Q2,0.00013484177776588793
24,20,2009Q3,0.0001276808416721083
24,20,2009Q4,0.00011025139344385224
24,20,2010Q1,0.00010565758538369174
24,20,2010Q2,0.00010336068135361148
24,20,2010Q3,0.00010133400132707008
24,20,2010Q4,0.00010619803339076944
24,20,2011Q1,9.795620128283442e-05
24,20,2011Q2,0.00011525053750932104
24,20,2011Q3,0.0001009286653217618
24,20,2011Q4,8.336410509173632e-05
24,20,2012Q1,9.268683321382676e-05
24,20,2012Q2,9.660508126514014e-05
24,20,2012Q3,0.00010660336939607773
24,20,2012Q4,8.687701713774142e-05
24,20,2013Q1,8.647168113243314e-05
24,20,2013Q2,8.322899308996689e-05
24,20,2013Q3,7.296048095549046e-05
24,20,2013Q4,8.647168113243314e-05
24,20,2014Q1,5.8368384764392365e-05
24,20,2014Q2,5.728748875023695e-05
24,20,2014Q3,6.377286483516943e-05
24,20,2014Q4,8.322899308996689e-05
24,20,2015Q1,8.17427610705032e-05
24,20,2015Q2,6.71506648794051e-05
24,20,2015Q3,7.093380092894905e-05
24,20,2015Q4,6.86368968988688e-05
24,20,2016Q1,7.755428901565097e-05
24,20,2016Q2,7.71489530103427e-05
24,20,2016Q3,6.796133689002167e-05
24,20,2016Q4,7.944585704042295e-05
24,20,2017Q1,7.21498089448739e-05
24,20,2017Q2,8.539078511827772e-05
24,20,2017Q3,8.322899308996689e-05
24,20,2017Q4,6.593465686348027e-05
24,20,2018Q1,7.21498089448739e-05
